Timestamp,Aircraft_ID,Engine_Model,Flight_Hours,Phase,Throttle,RPM,FuelFlow,EGT,OilTemp,OilPressure,Vibration,Severity,Health
2025-12-30 20:33:10.920315,HAL-HJT-02,Adour Mk-821,31.75,DESCENT,0.45,1370.5,857.6,591.4,85.2,53.1,1.95,0.13,NORMAL
2025-12-30 20:43:10.920315,HAL-HJT-02,Adour Mk-821,31.92,CRUISE,0.74,2123.9,1137.3,655.9,115.8,40.9,4.37,0.61,WARNING
2025-12-30 20:58:10.920315,HAL-HJT-02,Adour Mk-821,32.17,TAKEOFF,0.92,2818.2,1273.5,612.5,100.3,55.2,1.97,0.04,NORMAL
2025-12-30 21:08:10.920315,HAL-HJT-02,Adour Mk-821,32.33,CRUISE,0.68,2025.7,1103.1,616.8,101.6,49.7,2.59,0.25,NORMAL
2025-12-30 21:18:10.920315,HAL-HJT-02,Adour Mk-821,32.5,CRUISE,0.74,2199.3,1151.2,651.3,99.8,49.7,2.49,0.25,NORMAL
2025-12-30 21:28:10.920315,HAL-HJT-02,Adour Mk-821,32.67,DESCENT,0.47,1414.8,890.9,599.1,91.4,48.1,2.36,0.28,NORMAL
2025-12-30 21:43:10.920315,HAL-HJT-02,Adour Mk-821,32.92,CRUISE,0.71,2172.0,1095.9,595.4,94.1,56.0,1.98,0.1,NORMAL
2025-12-30 21:53:10.920315,HAL-HJT-02,Adour Mk-821,33.08,CRUISE,0.67,1997.3,1052.3,592.5,92.2,51.9,2.18,0.12,NORMAL
2025-12-30 22:08:10.920315,HAL-HJT-02,Adour Mk-821,33.33,DESCENT,0.48,1452.2,886.4,591.3,91.3,50.5,2.27,0.25,NORMAL
2025-12-30 22:23:10.920315,HAL-HJT-02,Adour Mk-821,33.58,TAKEOFF,0.96,2767.0,1367.8,644.2,114.0,48.0,2.92,0.37,WARNING
2025-12-30 22:33:10.920315,HAL-HJT-02,Adour Mk-821,33.75,DESCENT,0.5,1487.5,953.0,602.6,95.8,47.1,2.53,0.34,WARNING
2025-12-30 22:48:10.920315,HAL-HJT-02,Adour Mk-821,34.0,IDLE,0.28,778.7,783.9,656.9,107.6,36.7,4.38,0.81,CRITICAL
2025-12-30 23:03:10.920315,HAL-HJT-02,Adour Mk-821,34.25,CRUISE,0.72,2222.3,1103.6,602.8,91.9,53.3,1.65,0.08,NORMAL
2025-12-30 23:18:10.920315,HAL-HJT-02,Adour Mk-821,34.5,DESCENT,0.48,1403.7,918.0,582.0,85.7,50.5,2.44,0.24,NORMAL
2025-12-30 23:28:10.920315,HAL-HJT-02,Adour Mk-821,34.67,CRUISE,0.7,2031.1,1082.8,606.3,103.0,46.0,2.75,0.39,WARNING
2025-12-30 23:38:10.920315,HAL-HJT-02,Adour Mk-821,34.83,CRUISE,0.65,1940.3,1047.2,589.7,95.6,50.3,2.4,0.23,NORMAL
2025-12-30 23:48:10.920315,HAL-HJT-02,Adour Mk-821,35.0,DESCENT,0.45,1374.8,856.9,595.4,81.2,53.9,2.0,0.11,NORMAL
2025-12-31 00:03:10.920315,HAL-HJT-02,Adour Mk-821,35.25,CRUISE,0.68,1941.0,1079.5,638.7,113.7,43.5,3.75,0.51,WARNING
2025-12-31 00:13:10.920315,HAL-HJT-02,Adour Mk-821,35.42,CRUISE,0.66,1742.7,1112.6,706.5,125.2,32.1,5.41,0.95,CRITICAL
2025-12-31 00:23:10.920315,HAL-HJT-02,Adour Mk-821,35.58,TAKEOFF,0.9,2574.2,1311.6,641.7,119.6,43.3,2.73,0.49,WARNING
2025-12-31 00:38:10.920315,HAL-HJT-02,Adour Mk-821,35.83,CRUISE,0.66,1862.1,1079.3,627.8,118.5,39.6,3.15,0.65,WARNING
2025-12-31 00:48:10.920315,HAL-HJT-02,Adour Mk-821,36.0,IDLE,0.27,734.3,795.2,631.9,108.9,36.9,3.2,0.81,CRITICAL
2025-12-31 01:03:10.920315,HAL-HJT-02,Adour Mk-821,36.25,DESCENT,0.47,1276.0,966.2,654.2,113.9,35.6,4.16,0.82,CRITICAL
2025-12-31 01:18:10.920315,HAL-HJT-02,Adour Mk-821,36.5,IDLE,0.3,911.2,762.1,557.3,79.4,50.2,1.78,0.22,NORMAL
2025-12-31 01:28:10.920315,HAL-HJT-02,Adour Mk-821,36.67,IDLE,0.27,713.9,813.0,659.5,106.3,34.8,4.24,0.87,CRITICAL
2025-12-31 01:43:10.920315,HAL-HJT-02,Adour Mk-821,36.92,DESCENT,0.42,1286.2,824.5,572.5,77.6,55.9,1.65,0.02,NORMAL
2025-12-31 01:58:10.920315,HAL-HJT-02,Adour Mk-821,37.17,IDLE,0.35,1043.3,785.1,555.8,76.4,54.9,1.62,0.04,NORMAL
2025-12-31 02:13:10.920315,HAL-HJT-02,Adour Mk-821,37.42,CRUISE,0.68,2013.5,1076.3,626.4,100.3,50.3,2.57,0.3,NORMAL
2025-12-31 02:28:10.920315,HAL-HJT-02,Adour Mk-821,37.67,CRUISE,0.74,2170.4,1137.3,626.3,103.0,48.7,3.15,0.28,NORMAL
2025-12-31 02:38:10.920315,HAL-HJT-02,Adour Mk-821,37.83,TAKEOFF,0.9,2743.8,1278.3,616.2,99.9,53.4,2.1,0.07,NORMAL
2025-12-31 02:48:10.920315,HAL-HJT-02,Adour Mk-821,38.0,DESCENT,0.47,1337.9,943.9,611.2,106.5,42.9,4.01,0.56,WARNING
2025-12-31 02:58:10.920315,HAL-HJT-02,Adour Mk-821,38.17,DESCENT,0.44,1334.8,863.1,570.2,80.1,52.2,1.84,0.11,NORMAL
2025-12-31 03:13:10.920315,HAL-HJT-02,Adour Mk-821,38.42,CRUISE,0.71,2110.3,1114.5,611.9,98.9,51.1,2.19,0.24,NORMAL
2025-12-31 03:28:10.920315,HAL-HJT-02,Adour Mk-821,38.67,CRUISE,0.66,1961.4,1059.4,626.5,103.9,48.5,3.17,0.34,WARNING
2025-12-31 03:38:10.920315,HAL-HJT-02,Adour Mk-821,38.83,CRUISE,0.68,1859.7,1144.2,679.5,128.7,34.2,5.19,0.91,CRITICAL
2025-12-31 03:48:10.920315,HAL-HJT-02,Adour Mk-821,39.0,CRUISE,0.68,1801.2,1178.3,714.7,132.8,31.0,4.91,0.98,CRITICAL
2025-12-31 03:58:10.920315,HAL-HJT-02,Adour Mk-821,39.17,CRUISE,0.75,2208.3,1114.1,631.0,98.7,51.0,2.41,0.19,NORMAL
2025-12-31 04:08:10.920315,HAL-HJT-02,Adour Mk-821,39.33,IDLE,0.34,925.6,869.2,645.9,116.2,32.1,4.05,0.9,CRITICAL
2025-12-31 04:23:10.920315,HAL-HJT-02,Adour Mk-821,39.58,CRUISE,0.74,2280.2,1126.0,592.1,89.8,54.4,1.88,0.03,NORMAL
2025-12-31 04:38:10.920315,HAL-HJT-02,Adour Mk-821,39.83,DESCENT,0.4,1241.4,806.1,587.0,78.9,54.3,1.88,0.07,NORMAL
2025-12-31 04:48:10.920315,HAL-HJT-02,Adour Mk-821,40.0,DESCENT,0.43,1222.4,892.3,606.8,95.8,45.5,3.03,0.45,WARNING
2025-12-31 05:03:10.920315,HAL-HJT-02,Adour Mk-821,40.25,CRUISE,0.74,2030.3,1211.0,662.5,125.3,36.5,4.08,0.79,CRITICAL
2025-12-31 05:18:10.920315,HAL-HJT-02,Adour Mk-821,40.5,IDLE,0.32,973.7,730.2,574.9,80.7,54.0,1.73,0.12,NORMAL
2025-12-31 05:28:10.920315,HAL-HJT-02,Adour Mk-821,40.67,IDLE,0.33,903.8,823.5,641.1,106.3,38.3,3.92,0.71,CRITICAL
2025-12-31 05:38:10.920315,HAL-HJT-02,Adour Mk-821,40.83,CRUISE,0.66,1855.4,1093.7,662.5,115.9,40.6,3.29,0.62,WARNING
2025-12-31 05:48:10.920315,HAL-HJT-02,Adour Mk-821,41.0,IDLE,0.26,686.2,779.0,665.4,103.8,36.6,3.83,0.83,CRITICAL
2025-12-31 05:58:10.920315,HAL-HJT-02,Adour Mk-821,41.17,IDLE,0.25,778.6,720.1,572.2,74.2,54.6,1.45,0.06,NORMAL
2025-12-31 06:13:10.920315,HAL-HJT-02,Adour Mk-821,41.42,TAKEOFF,0.98,2653.4,1440.7,693.5,139.5,35.7,4.96,0.83,CRITICAL
2025-12-31 06:28:10.920315,HAL-HJT-02,Adour Mk-821,41.67,CRUISE,0.75,2310.8,1139.6,603.9,95.9,56.8,1.66,0.07,NORMAL
2025-12-31 06:43:10.920315,HAL-HJT-02,Adour Mk-821,41.92,CRUISE,0.67,2063.0,1029.7,622.9,96.3,51.2,2.06,0.19,NORMAL
2025-12-31 06:53:10.920315,HAL-HJT-02,Adour Mk-821,42.08,CRUISE,0.68,2084.3,1044.6,589.3,94.3,53.7,2.13,0.11,NORMAL
2025-12-31 07:08:10.920315,HAL-HJT-02,Adour Mk-821,42.33,IDLE,0.26,732.1,781.5,624.9,104.8,38.0,2.88,0.72,CRITICAL
2025-12-31 07:23:10.920315,HAL-HJT-02,Adour Mk-821,42.58,IDLE,0.28,833.0,739.6,603.7,87.6,47.4,3.03,0.38,WARNING
2025-12-31 07:33:10.920315,HAL-HJT-02,Adour Mk-821,42.75,CRUISE,0.67,1964.8,1051.0,602.2,100.9,49.7,3.11,0.31,WARNING
2025-12-31 07:43:10.920315,HAL-HJT-02,Adour Mk-821,42.92,TAKEOFF,0.98,2926.4,1295.4,643.3,115.4,48.9,2.55,0.28,NORMAL
2025-12-31 07:53:10.920315,HAL-HJT-02,Adour Mk-821,43.08,DESCENT,0.47,1398.5,903.1,585.7,86.6,49.7,2.34,0.18,NORMAL
2025-12-31 08:03:10.920315,HAL-HJT-02,Adour Mk-821,43.25,CRUISE,0.73,2029.0,1174.9,675.9,124.9,38.0,3.67,0.76,CRITICAL
2025-12-31 08:13:10.920315,HAL-HJT-02,Adour Mk-821,43.42,IDLE,0.25,759.6,702.6,563.3,74.1,51.2,2.01,0.19,NORMAL
2025-12-31 08:23:10.920315,HAL-HJT-02,Adour Mk-821,43.58,TAKEOFF,0.95,2826.4,1285.1,630.2,106.5,52.4,1.99,0.14,NORMAL
2025-12-31 08:33:10.920315,HAL-HJT-02,Adour Mk-821,43.75,IDLE,0.3,890.8,762.3,589.0,88.2,49.5,2.72,0.3,NORMAL
2025-12-31 08:48:10.920315,HAL-HJT-02,Adour Mk-821,44.0,CRUISE,0.75,2269.0,1140.0,630.9,98.4,52.0,2.06,0.13,NORMAL
2025-12-31 08:58:10.920315,HAL-HJT-02,Adour Mk-821,44.17,DESCENT,0.47,1341.3,905.5,599.5,103.5,43.0,3.7,0.57,WARNING
2025-12-31 09:08:10.920315,HAL-HJT-02,Adour Mk-821,44.33,TAKEOFF,0.99,2639.4,1362.3,700.0,131.2,37.3,3.38,0.76,CRITICAL
2025-12-31 09:23:10.920315,HAL-HJT-02,Adour Mk-821,44.58,TAKEOFF,1.0,2785.7,1351.7,668.4,127.6,41.1,3.52,0.57,WARNING
2025-12-31 09:33:10.920315,HAL-HJT-02,Adour Mk-821,44.75,DESCENT,0.4,1188.7,867.5,576.1,93.5,48.9,2.23,0.33,WARNING
2025-12-31 09:43:10.920315,HAL-HJT-02,Adour Mk-821,44.92,IDLE,0.3,912.4,736.2,582.0,77.5,54.6,1.45,0.1,NORMAL
2025-12-31 09:53:10.920315,HAL-HJT-02,Adour Mk-821,45.08,IDLE,0.3,870.5,772.4,617.0,99.4,40.7,3.38,0.62,WARNING
2025-12-31 10:08:10.920315,HAL-HJT-02,Adour Mk-821,45.33,IDLE,0.33,1000.1,775.0,554.8,79.5,53.7,1.68,0.12,NORMAL
2025-12-31 10:18:10.920315,HAL-HJT-02,Adour Mk-821,45.5,CRUISE,0.66,1903.7,1097.3,648.8,108.4,44.8,2.96,0.48,WARNING
2025-12-31 10:28:10.920315,HAL-HJT-02,Adour Mk-821,45.67,CRUISE,0.67,1945.9,1059.3,621.4,97.7,52.4,2.38,0.22,NORMAL
2025-12-31 10:38:10.920315,HAL-HJT-02,Adour Mk-821,45.83,CRUISE,0.72,2081.3,1142.5,680.7,112.5,44.4,3.18,0.48,WARNING
2025-12-31 10:53:10.920315,HAL-HJT-02,Adour Mk-821,46.08,DESCENT,0.42,1140.2,928.2,663.5,117.1,33.7,5.07,0.88,CRITICAL
2025-12-31 11:08:10.920315,HAL-HJT-02,Adour Mk-821,46.33,CRUISE,0.73,2266.7,1111.5,601.9,92.7,55.5,1.9,0.03,NORMAL
2025-12-31 11:23:10.920315,HAL-HJT-02,Adour Mk-821,46.58,IDLE,0.26,776.0,725.4,577.9,88.5,44.8,2.5,0.42,WARNING
2025-12-31 11:33:10.920315,HAL-HJT-02,Adour Mk-821,46.75,CRUISE,0.65,1993.4,1010.9,604.9,95.6,54.2,2.13,0.17,NORMAL
2025-12-31 11:48:10.920315,HAL-HJT-02,Adour Mk-821,47.0,IDLE,0.26,726.0,761.1,602.9,99.2,40.9,3.57,0.64,WARNING
2025-12-31 11:58:10.920315,HAL-HJT-02,Adour Mk-821,47.17,IDLE,0.29,863.1,748.7,590.9,86.6,50.0,2.32,0.3,NORMAL
2025-12-31 12:13:10.920315,HAL-HJT-02,Adour Mk-821,47.42,IDLE,0.31,946.2,732.8,556.5,74.6,57.1,1.68,0.06,NORMAL
2025-12-31 12:23:10.920315,HAL-HJT-02,Adour Mk-821,47.58,CRUISE,0.72,2110.4,1121.1,633.6,103.7,46.8,2.08,0.42,WARNING
2025-12-31 12:33:10.920315,HAL-HJT-02,Adour Mk-821,47.75,CRUISE,0.72,1921.2,1190.4,698.9,129.2,35.5,4.29,0.88,CRITICAL
2025-12-31 12:48:10.920315,HAL-HJT-02,Adour Mk-821,48.0,TAKEOFF,0.91,2618.4,1275.2,659.5,115.3,45.1,3.16,0.42,WARNING
2025-12-31 12:58:10.920315,HAL-HJT-02,Adour Mk-821,48.17,CRUISE,0.73,2263.8,1077.3,605.9,95.3,54.1,1.72,0.06,NORMAL
2025-12-31 13:08:10.920315,HAL-HJT-02,Adour Mk-821,48.33,TAKEOFF,0.98,2925.1,1341.4,636.1,102.2,52.9,2.3,0.17,NORMAL
2025-12-31 13:23:10.920315,HAL-HJT-02,Adour Mk-821,48.58,DESCENT,0.43,1153.4,942.2,648.6,118.7,33.4,4.09,0.89,CRITICAL
2025-12-31 13:33:10.920315,HAL-HJT-02,Adour Mk-821,48.75,CRUISE,0.68,1981.7,1116.7,629.6,103.9,46.6,2.96,0.41,WARNING
2025-12-31 13:48:10.920315,HAL-HJT-02,Adour Mk-821,49.0,CRUISE,0.69,2072.6,1072.8,622.1,95.7,49.5,2.13,0.21,NORMAL
2025-12-31 13:58:10.920315,HAL-HJT-02,Adour Mk-821,49.17,CRUISE,0.67,1913.4,1113.2,627.3,116.8,39.1,3.74,0.65,WARNING
2025-12-31 14:13:10.920315,HAL-HJT-02,Adour Mk-821,49.42,IDLE,0.31,915.5,775.9,583.8,84.4,49.5,2.0,0.23,NORMAL
2025-12-31 14:23:10.920315,HAL-HJT-02,Adour Mk-821,49.58,TAKEOFF,0.96,2808.8,1314.9,664.4,117.2,46.2,2.86,0.39,WARNING
2025-12-31 14:38:10.920315,HAL-HJT-02,Adour Mk-821,49.83,DESCENT,0.48,1393.7,912.9,608.5,98.1,46.7,2.5,0.36,WARNING
2025-12-31 14:53:10.920315,HAL-HJT-02,Adour Mk-821,50.08,CRUISE,0.74,2219.9,1162.1,617.7,97.2,52.3,1.99,0.16,NORMAL
2025-12-31 15:08:10.920315,HAL-HJT-02,Adour Mk-821,50.33,TAKEOFF,0.93,2845.3,1287.4,613.4,104.4,54.0,2.58,0.14,NORMAL
2025-12-31 15:18:10.920315,HAL-HJT-02,Adour Mk-821,50.5,CRUISE,0.7,2175.5,1083.6,591.2,89.5,57.4,1.66,0.01,NORMAL
2025-12-31 15:28:10.920315,HAL-HJT-02,Adour Mk-821,50.67,TAKEOFF,0.92,2693.4,1363.1,672.6,120.0,44.7,3.41,0.47,WARNING
2025-12-31 15:43:10.920315,HAL-HJT-02,Adour Mk-821,50.92,CRUISE,0.73,2266.2,1095.4,618.7,91.6,55.4,1.55,0.06,NORMAL
2025-12-31 15:53:10.920315,HAL-HJT-02,Adour Mk-821,51.08,TAKEOFF,0.98,2964.3,1335.5,626.4,104.1,53.8,2.35,0.11,NORMAL
2025-12-31 16:03:10.920315,HAL-HJT-02,Adour Mk-821,51.25,TAKEOFF,0.94,2789.8,1313.1,658.7,112.1,48.0,3.4,0.36,WARNING
2025-12-31 16:13:10.920315,HAL-HJT-02,Adour Mk-821,51.42,TAKEOFF,0.9,2416.4,1294.7,701.0,134.0,36.3,4.6,0.83,CRITICAL
2025-12-31 16:28:10.920315,HAL-HJT-02,Adour Mk-821,51.67,TAKEOFF,0.98,2676.6,1341.9,723.6,132.8,38.6,4.22,0.72,CRITICAL
2025-12-31 16:38:10.920315,HAL-HJT-02,Adour Mk-821,51.83,TAKEOFF,0.96,2932.3,1287.0,617.6,99.5,54.5,2.18,0.08,NORMAL
2025-12-31 16:48:10.920315,HAL-HJT-02,Adour Mk-821,52.0,TAKEOFF,0.93,2495.7,1399.7,709.5,141.9,31.6,4.99,0.98,CRITICAL
2025-12-31 16:58:10.920315,HAL-HJT-02,Adour Mk-821,52.17,TAKEOFF,1.0,2866.8,1381.8,667.4,126.9,42.7,3.47,0.52,WARNING
2025-12-31 17:13:10.920315,HAL-HJT-02,Adour Mk-821,52.42,TAKEOFF,0.98,2810.3,1304.6,694.4,116.0,44.7,3.66,0.46,WARNING
2025-12-31 17:28:10.920315,HAL-HJT-02,Adour Mk-821,52.67,IDLE,0.34,923.5,857.6,656.0,113.9,34.9,4.44,0.88,CRITICAL
2025-12-31 17:43:10.920315,HAL-HJT-02,Adour Mk-821,52.92,CRUISE,0.73,2067.4,1179.0,686.2,120.7,40.1,3.24,0.68,WARNING
2025-12-31 17:58:10.920315,HAL-HJT-02,Adour Mk-821,53.17,CRUISE,0.73,1996.7,1194.4,669.9,132.6,34.3,4.0,0.86,CRITICAL
2025-12-31 18:08:10.920315,HAL-HJT-02,Adour Mk-821,53.33,CRUISE,0.66,1894.9,1079.7,628.9,106.5,43.7,4.02,0.53,WARNING
2025-12-31 18:23:10.920315,HAL-HJT-02,Adour Mk-821,53.58,DESCENT,0.42,1309.4,818.6,562.5,81.3,55.6,1.62,0.07,NORMAL
2025-12-31 18:38:10.920315,HAL-HJT-02,Adour Mk-821,53.83,IDLE,0.31,957.9,763.4,550.7,76.4,53.9,1.49,0.09,NORMAL
2025-12-31 18:48:10.920315,HAL-HJT-02,Adour Mk-821,54.0,DESCENT,0.44,1170.4,945.3,677.2,115.7,34.7,4.98,0.91,CRITICAL
2025-12-31 18:58:10.920315,HAL-HJT-02,Adour Mk-821,54.17,IDLE,0.28,857.9,763.4,573.2,80.7,51.9,1.55,0.17,NORMAL
2025-12-31 19:13:10.920315,HAL-HJT-02,Adour Mk-821,54.42,IDLE,0.27,830.2,674.8,544.2,74.7,57.0,1.48,0.03,NORMAL
2025-12-31 19:23:10.920315,HAL-HJT-02,Adour Mk-821,54.58,CRUISE,0.67,2010.7,1031.9,603.8,99.8,49.9,2.1,0.25,NORMAL
2025-12-31 19:38:10.920315,HAL-HJT-02,Adour Mk-821,54.83,TAKEOFF,0.98,3017.3,1360.1,631.2,105.3,56.0,1.89,0.06,NORMAL
2025-12-31 19:48:10.920315,HAL-HJT-02,Adour Mk-821,55.0,TAKEOFF,0.99,2956.9,1326.0,639.2,110.1,49.5,2.58,0.29,NORMAL
2025-12-31 20:03:10.920315,HAL-HJT-02,Adour Mk-821,55.25,CRUISE,0.68,1965.2,1094.7,625.2,104.1,44.4,2.76,0.46,WARNING
2025-12-31 20:18:10.920315,HAL-HJT-02,Adour Mk-821,55.5,CRUISE,0.73,1926.3,1241.0,697.6,133.5,31.1,5.15,0.98,CRITICAL
2025-12-31 20:33:10.920315,HAL-HJT-02,Adour Mk-821,55.75,DESCENT,0.41,1217.5,867.2,604.4,90.0,48.4,2.2,0.34,WARNING
2025-12-31 20:48:10.920315,HAL-HJT-02,Adour Mk-821,56.0,TAKEOFF,0.97,2877.6,1315.4,630.6,105.6,53.9,2.92,0.14,NORMAL
2025-12-31 21:03:10.920315,HAL-HJT-02,Adour Mk-821,56.25,CRUISE,0.68,2060.8,1112.2,598.4,93.9,52.9,1.89,0.11,NORMAL
2025-12-31 21:13:10.920315,HAL-HJT-02,Adour Mk-821,56.42,CRUISE,0.66,1871.6,1076.0,658.0,114.0,43.7,2.89,0.56,WARNING
2025-12-31 21:23:10.920315,HAL-HJT-02,Adour Mk-821,56.58,TAKEOFF,0.91,2744.1,1249.1,637.6,103.1,54.5,2.66,0.15,NORMAL
2025-12-31 21:33:10.920315,HAL-HJT-02,Adour Mk-821,56.75,TAKEOFF,0.92,2694.3,1295.1,625.3,108.8,48.6,2.41,0.34,WARNING
2025-12-31 21:48:10.920315,HAL-HJT-02,Adour Mk-821,57.0,DESCENT,0.49,1512.7,901.9,569.3,88.0,53.4,1.89,0.14,NORMAL
2025-12-31 22:03:10.920315,HAL-HJT-02,Adour Mk-821,57.25,DESCENT,0.46,1402.0,882.6,587.4,81.6,53.8,1.43,0.09,NORMAL
2025-12-31 22:18:10.920315,HAL-HJT-02,Adour Mk-821,57.5,IDLE,0.32,994.2,735.1,564.9,77.0,55.7,1.27,0.04,NORMAL
2025-12-31 22:28:10.920315,HAL-HJT-02,Adour Mk-821,57.67,CRUISE,0.69,1819.2,1147.6,688.7,128.6,33.3,4.2,0.95,CRITICAL
2025-12-31 22:38:10.920315,HAL-HJT-02,Adour Mk-821,57.83,CRUISE,0.67,1992.0,1102.1,621.3,95.9,53.2,2.07,0.18,NORMAL
2025-12-31 22:48:10.920315,HAL-HJT-02,Adour Mk-821,58.0,TAKEOFF,0.94,2838.5,1328.0,655.9,111.8,49.3,3.07,0.31,WARNING
2025-12-31 23:03:10.920315,HAL-HJT-02,Adour Mk-821,58.25,TAKEOFF,1.0,3026.2,1350.2,621.3,109.6,53.4,2.78,0.16,NORMAL
2025-12-31 23:18:10.920315,HAL-HJT-02,Adour Mk-821,58.5,CRUISE,0.72,2200.3,1090.1,589.9,90.2,55.8,2.0,0.07,NORMAL
2025-12-31 23:33:10.920315,HAL-HJT-02,Adour Mk-821,58.75,TAKEOFF,0.94,2752.4,1306.9,660.8,114.7,47.1,3.11,0.42,WARNING
2025-12-31 23:43:10.920315,HAL-HJT-02,Adour Mk-821,58.92,DESCENT,0.43,1288.9,845.5,580.1,80.8,53.0,2.2,0.12,NORMAL
2025-12-31 23:53:10.920315,HAL-HJT-02,Adour Mk-821,59.08,DESCENT,0.4,1059.9,888.0,656.0,116.7,31.5,4.14,0.96,CRITICAL
2026-01-01 00:03:10.920315,HAL-HJT-02,Adour Mk-821,59.25,CRUISE,0.71,2029.6,1159.9,661.5,115.1,41.6,3.46,0.61,WARNING
2026-01-01 00:13:10.920315,HAL-HJT-02,Adour Mk-821,59.42,CRUISE,0.72,2185.4,1076.5,608.8,94.2,54.0,1.74,0.09,NORMAL
2026-01-01 00:28:10.920315,HAL-HJT-02,Adour Mk-821,59.67,CRUISE,0.71,2081.1,1132.8,607.6,100.2,53.4,1.89,0.22,NORMAL
2026-01-01 00:43:10.920315,HAL-HJT-02,Adour Mk-821,59.92,CRUISE,0.73,2254.4,1114.3,595.3,89.3,57.1,1.64,0.01,NORMAL
2026-01-01 00:53:10.920315,HAL-HJT-02,Adour Mk-821,60.08,CRUISE,0.72,2125.8,1104.2,602.4,98.7,47.9,2.45,0.27,NORMAL
2026-01-01 01:08:10.920315,HAL-HJT-02,Adour Mk-821,60.33,CRUISE,0.74,2235.4,1124.1,600.9,102.9,50.3,2.87,0.27,NORMAL
2026-01-01 01:18:10.920315,HAL-HJT-02,Adour Mk-821,60.5,CRUISE,0.72,2087.0,1133.3,639.6,107.5,45.1,2.51,0.42,WARNING
2026-01-01 01:33:10.920315,HAL-HJT-02,Adour Mk-821,60.75,CRUISE,0.69,2016.7,1091.9,608.0,109.9,46.9,3.18,0.4,WARNING
2026-01-01 01:48:10.920315,HAL-HJT-02,Adour Mk-821,61.0,DESCENT,0.42,1302.0,875.4,568.7,79.3,55.6,1.7,0.07,NORMAL
2026-01-01 02:03:10.920315,HAL-HJT-02,Adour Mk-821,61.25,TAKEOFF,0.91,2775.7,1293.7,638.2,101.9,52.3,2.31,0.2,NORMAL
2026-01-01 02:13:10.920315,HAL-HJT-02,Adour Mk-821,61.42,IDLE,0.27,723.2,803.5,672.2,114.9,31.7,4.86,0.99,CRITICAL
2026-01-01 02:23:10.920315,HAL-HJT-02,Adour Mk-821,61.58,TAKEOFF,0.95,2647.2,1338.1,658.5,127.5,41.3,4.67,0.63,WARNING
2026-01-01 02:33:10.920315,HAL-HJT-02,Adour Mk-821,61.75,DESCENT,0.47,1336.8,940.9,657.5,107.9,41.3,3.95,0.66,WARNING
2026-01-01 02:43:10.920315,HAL-HJT-02,Adour Mk-821,61.92,CRUISE,0.67,1788.2,1178.4,702.6,130.7,32.5,3.69,0.96,CRITICAL
2026-01-01 02:58:10.920315,HAL-HJT-02,Adour Mk-821,62.17,CRUISE,0.69,1902.8,1167.4,675.5,128.3,36.0,4.25,0.81,CRITICAL
2026-01-01 03:08:10.920315,HAL-HJT-02,Adour Mk-821,62.33,IDLE,0.27,813.8,739.6,565.1,73.1,53.3,1.85,0.11,NORMAL
2026-01-01 03:18:10.920315,HAL-HJT-02,Adour Mk-821,62.5,DESCENT,0.44,1363.3,863.2,568.9,81.1,55.1,1.53,0.03,NORMAL
2026-01-01 03:33:10.920315,HAL-HJT-02,Adour Mk-821,62.75,DESCENT,0.47,1302.8,966.2,657.7,109.7,38.1,4.32,0.64,WARNING
2026-01-01 03:48:10.920315,HAL-HJT-02,Adour Mk-821,63.0,CRUISE,0.69,1936.9,1142.2,660.3,118.5,43.7,3.68,0.57,WARNING
2026-01-01 04:03:10.920315,HAL-HJT-02,Adour Mk-821,63.25,IDLE,0.26,737.7,752.7,611.4,92.0,44.2,3.06,0.49,WARNING
2026-01-01 04:13:10.920315,HAL-HJT-02,Adour Mk-821,63.42,DESCENT,0.41,1217.9,855.5,608.2,91.6,46.6,2.6,0.32,WARNING
2026-01-01 04:28:10.920315,HAL-HJT-02,Adour Mk-821,63.67,IDLE,0.31,902.1,758.7,590.2,87.2,48.5,2.49,0.32,WARNING
2026-01-01 04:38:10.920315,HAL-HJT-02,Adour Mk-821,63.83,TAKEOFF,0.91,2572.8,1308.3,673.2,124.8,41.2,4.02,0.6,WARNING
2026-01-01 04:48:10.920315,HAL-HJT-02,Adour Mk-821,64.0,IDLE,0.27,816.7,713.9,568.2,78.2,52.4,1.55,0.14,NORMAL
2026-01-01 04:58:10.920315,HAL-HJT-02,Adour Mk-821,64.17,CRUISE,0.66,2028.0,1058.8,589.6,95.2,53.9,1.97,0.12,NORMAL
2026-01-01 05:08:10.920315,HAL-HJT-02,Adour Mk-821,64.33,TAKEOFF,0.97,2940.1,1316.3,619.8,100.1,55.5,1.82,0.08,NORMAL
2026-01-01 05:23:10.920315,HAL-HJT-02,Adour Mk-821,64.58,CRUISE,0.74,2276.6,1132.2,619.0,89.5,54.1,1.94,0.08,NORMAL
2026-01-01 05:33:10.920315,HAL-HJT-02,Adour Mk-821,64.75,DESCENT,0.48,1317.2,967.8,633.6,108.8,39.2,3.69,0.7,WARNING
2026-01-01 05:43:10.920315,HAL-HJT-02,Adour Mk-821,64.92,IDLE,0.33,984.7,799.6,584.2,91.3,47.1,2.51,0.38,WARNING
2026-01-01 05:53:10.920315,HAL-HJT-02,Adour Mk-821,65.08,IDLE,0.29,796.0,769.3,620.3,104.7,38.9,3.0,0.7,CRITICAL
